Order_ID,Customer_ID,Postal_Code,Order_Date,Ship_Date,Ship_Mode
CA-2012-124933,DF-13135,10009,12/26/2012,12/30/2012,Second Class
CA-2012-124975,MG-17875,60505,6/22/2012,6/25/2012,First Class
CA-2012-125066,KD-16495,39212,12/14/2012,12/18/2012,Standard Class
CA-2012-125178,MZ-17515,19601,10/3/2012,10/9/2012,Standard Class
CA-2012-125185,AH-10195,18018,3/5/2012,3/7/2012,Second Class
CA-2012-125234,SN-20710,90049,11/27/2012,12/1/2012,Standard Class
CA-2012-125395,LA-16780,48180,6/26/2012,6/29/2012,Second Class
CA-2012-125416,KC-16540,98115,11/2/2012,11/2/2012,Same Day
CA-2012-125423,MC-17575,90036,12/13/2012,12/15/2012,Second Class
CA-2012-125563,PR-18880,33614,4/11/2012,4/17/2012,Standard Class
CA-2012-125696,NP-18685,27893,10/2/2012,10/6/2012,Standard Class
CA-2012-125710,BT-11680,77036,10/8/2012,10/13/2012,Standard Class
CA-2012-125934,SN-20560,7501,9/11/2012,9/18/2012,Standard Class
CA-2012-125976,JK-15205,22204,9/27/2012,10/2/2012,Standard Class
CA-2012-126137,BS-11755,90032,10/3/2012,10/8/2012,Standard Class
CA-2012-126186,GB-14530,80013,9/11/2012,9/12/2012,First Class
CA-2012-126347,AJ-10945,90045,12/14/2012,12/19/2012,Second Class
CA-2012-126445,RA-19945,92563,8/27/2012,8/31/2012,Standard Class
CA-2012-126466,JO-15550,95661,11/9/2012,11/13/2012,Standard Class
CA-2012-126557,RL-19615,60610,7/12/2012,7/17/2012,Second Class
CA-2012-126669,DO-13645,77036,11/7/2012,11/13/2012,Standard Class
CA-2012-126697,SV-20815,77041,9/21/2012,9/24/2012,First Class
CA-2012-126725,BS-11665,92105,11/17/2012,11/21/2012,Standard Class
CA-2012-126739,JH-16180,10035,11/1/2012,11/3/2012,Second Class
CA-2012-126970,TP-21130,60540,9/20/2012,9/24/2012,Standard Class
CA-2012-127019,ER-13855,80906,12/21/2012,12/25/2012,Standard Class
CA-2012-127110,CH-12070,19143,6/25/2012,7/1/2012,Standard Class
CA-2012-127173,GM-14500,11572,9/26/2012,10/3/2012,Standard Class
CA-2012-127327,PW-19030,13440,2/3/2012,2/7/2012,Standard Class
CA-2012-127418,JJ-15445,90004,6/13/2012,6/14/2012,First Class
CA-2012-127453,JK-15370,19143,12/19/2012,12/20/2012,First Class
CA-2012-127481,JD-15895,89115,12/12/2012,12/15/2012,Second Class
CA-2012-127502,MT-17815,94110,12/10/2012,12/14/2012,Standard Class
CA-2012-127509,AS-10090,65807,11/9/2012,11/13/2012,Standard Class
CA-2012-127544,RD-19585,13501,8/8/2012,8/12/2012,Standard Class
CA-2012-127593,DH-13675,2169,9/21/2012,9/21/2012,Same Day
CA-2012-127607,JK-15730,75007,3/20/2012,3/26/2012,Standard Class
CA-2012-127754,CK-12760,85301,7/26/2012,7/31/2012,Standard Class
CA-2012-127824,JC-15775,98115,10/18/2012,10/22/2012,Standard Class
CA-2012-128013,MF-18250,10035,8/9/2012,8/16/2012,Standard Class
CA-2012-128027,CM-12385,29406,9/14/2012,9/17/2012,Second Class
CA-2012-128083,EB-13750,33317,3/12/2012,3/17/2012,Standard Class
CA-2012-128125,EB-13705,77095,3/31/2012,4/5/2012,Standard Class
CA-2012-128139,BD-11725,40475,7/3/2012,7/9/2012,Standard Class
CA-2012-128167,KL-16645,84041,6/22/2012,6/26/2012,Second Class
CA-2012-128356,RP-19390,80229,10/2/2012,10/7/2012,Standard Class
CA-2012-128608,CS-12490,43615,1/12/2012,1/17/2012,Standard Class
CA-2012-128860,SC-20725,17602,6/29/2012,7/5/2012,Standard Class
CA-2012-128958,CR-12820,33407,1/24/2012,1/28/2012,Standard Class
CA-2012-128993,CC-12670,98103,9/12/2012,9/17/2012,Second Class
CA-2012-129042,EM-13960,21215,12/12/2012,12/17/2012,Standard Class
CA-2012-129098,DK-13090,22153,10/9/2012,10/13/2012,Standard Class
CA-2012-129112,AW-10840,75002,11/29/2012,11/30/2012,First Class
CA-2012-129217,DP-13390,60505,5/10/2012,5/10/2012,Same Day
CA-2012-129322,DB-13405,1841,8/8/2012,8/10/2012,Second Class
CA-2012-129392,DM-13015,77070,7/8/2012,7/8/2012,Same Day
CA-2012-129476,PA-19060,60462,10/15/2012,10/20/2012,Standard Class
CA-2012-129525,VP-21760,43615,11/15/2012,11/20/2012,Standard Class
CA-2012-129532,YS-21880,90036,12/8/2012,12/12/2012,Standard Class
CA-2012-129546,RP-19855,90032,9/28/2012,10/5/2012,Standard Class
CA-2012-129700,LA-16780,60477,5/4/2012,5/5/2012,First Class
CA-2012-129770,JE-15715,88001,2/21/2012,2/23/2012,Second Class
CA-2012-129854,RB-19705,10009,8/22/2012,8/26/2012,Standard Class
CA-2012-129896,PF-19120,85234,6/15/2012,6/20/2012,Standard Class
CA-2012-129917,HM-14980,90008,10/2/2012,10/3/2012,First Class
CA-2012-130022,JK-16120,55122,8/10/2012,8/16/2012,Standard Class
CA-2012-130113,AH-10030,94122,12/27/2012,12/31/2012,Standard Class
CA-2012-130183,PO-18850,77041,11/13/2012,11/17/2012,Standard Class
CA-2012-130204,DB-13120,94122,9/3/2012,9/9/2012,Standard Class
CA-2012-130218,SG-20470,29501,3/23/2012,3/26/2012,First Class
CA-2012-130253,PP-18955,90036,12/14/2012,12/18/2012,Standard Class
CA-2012-130365,ZC-21910,60505,4/25/2012,4/29/2012,Standard Class
CA-2012-130456,DS-13180,94122,8/21/2012,8/26/2012,Standard Class
CA-2012-130554,FM-14290,19140,4/7/2012,4/9/2012,First Class
CA-2012-130610,VP-21730,48310,7/5/2012,7/10/2012,Standard Class
CA-2012-130659,MS-17365,10035,12/4/2012,12/9/2012,Second Class
CA-2012-130736,JF-15490,98105,12/7/2012,12/9/2012,First Class
CA-2012-130785,AG-10900,92105,9/5/2012,9/9/2012,Standard Class
CA-2012-130792,RA-19915,77095,4/28/2012,5/5/2012,Standard Class
CA-2012-130848,DG-13300,80219,10/25/2012,10/25/2012,Same Day
CA-2012-130855,RF-19840,10035,12/29/2012,1/5/2013,Standard Class
CA-2012-130876,AZ-10750,10024,5/12/2012,5/16/2012,Second Class
CA-2012-130883,TB-21520,97206,9/26/2012,10/2/2012,Standard Class
CA-2012-130890,JO-15280,90004,11/2/2012,11/6/2012,Standard Class
CA-2012-130974,MA-17560,2149,11/27/2012,11/29/2012,Second Class
CA-2012-130995,QJ-19255,10009,11/1/2012,11/6/2012,Standard Class
CA-2012-131072,KL-16645,98105,11/5/2012,11/5/2012,Same Day
CA-2012-131128,TB-21520,3301,10/19/2012,10/20/2012,First Class
CA-2012-131338,NP-18325,10024,8/9/2012,8/12/2012,First Class
CA-2012-131352,GH-14485,75081,10/8/2012,10/13/2012,Standard Class
CA-2012-131422,GB-14530,28110,11/5/2012,11/9/2012,Standard Class
CA-2012-131457,MZ-17515,92374,10/31/2012,11/6/2012,Standard Class
CA-2012-131534,AB-10165,90036,3/28/2012,4/2/2012,Standard Class
CA-2012-131597,SP-20620,90045,9/14/2012,9/18/2012,Standard Class
CA-2012-131758,KB-16315,11520,5/28/2012,6/1/2012,Standard Class
CA-2012-131779,LE-16810,19711,6/12/2012,6/17/2012,Standard Class
CA-2012-131856,JG-15160,77041,5/12/2012,5/17/2012,Standard Class
CA-2012-131884,DK-13375,43302,12/6/2012,12/6/2012,Same Day
CA-2012-132080,DP-13105,10035,8/22/2012,8/25/2012,First Class
CA-2012-132101,JO-15550,98105,3/19/2012,3/25/2012,Standard Class
CA-2012-132136,FO-14305,60623,3/8/2012,3/12/2012,Standard Class
CA-2012-132276,LC-16960,10024,2/23/2012,2/28/2012,Standard Class
CA-2012-132318,TT-21220,23464,10/30/2012,11/2/2012,First Class
CA-2012-132374,PS-19045,48310,2/22/2012,2/24/2012,Second Class
CA-2012-132388,KN-16390,93101,10/10/2012,10/12/2012,First Class
CA-2012-132465,DM-13525,10035,9/11/2012,9/15/2012,Second Class
CA-2012-132486,JF-15355,92105,10/23/2012,10/27/2012,Second Class
CA-2012-132507,CC-12610,77041,7/30/2012,8/3/2012,Second Class
CA-2012-132570,KT-16480,14215,10/31/2012,11/2/2012,Second Class
CA-2012-132626,BT-11680,20735,7/9/2012,7/14/2012,Standard Class
CA-2012-132633,KH-16630,84062,2/3/2012,2/5/2012,Second Class
CA-2012-132815,RW-19540,90008,9/19/2012,9/22/2012,Second Class
CA-2012-132906,CC-12145,90004,9/10/2012,9/14/2012,Standard Class
CA-2012-132941,MM-18280,76117,5/25/2012,5/28/2012,First Class
CA-2012-132948,MV-17485,98115,3/27/2012,4/3/2012,Standard Class
CA-2012-133025,MO-17800,90036,9/17/2012,9/19/2012,Second Class
CA-2012-133242,KH-16510,22204,6/18/2012,6/24/2012,Standard Class
CA-2012-133396,GK-14620,27405,8/13/2012,8/15/2012,First Class
CA-2012-133445,JF-15490,97206,10/5/2012,10/9/2012,Standard Class
CA-2012-133452,ZC-21910,91767,4/13/2012,4/19/2012,Standard Class
CA-2012-133494,RP-19390,19120,3/1/2012,3/5/2012,Standard Class
CA-2012-133536,JH-15820,10009,3/28/2012,3/30/2012,Second Class
CA-2012-133585,CM-12715,77070,3/1/2012,3/4/2012,First Class
CA-2012-133627,SC-20050,6360,5/31/2012,6/7/2012,Standard Class
CA-2012-133837,TH-21100,85301,4/13/2012,4/18/2012,Standard Class
CA-2012-133977,AT-10435,33319,9/6/2012,9/8/2012,Second Class
CA-2012-134075,HA-14905,95123,12/12/2012,12/16/2012,Standard Class
CA-2012-134082,JK-15640,92404,12/11/2012,12/17/2012,Standard Class
CA-2012-134117,PG-18895,90008,12/17/2012,12/19/2012,Second Class
CA-2012-134201,EH-14125,14609,4/10/2012,4/16/2012,Standard Class
CA-2012-134257,MS-17710,36830,3/16/2012,3/19/2012,Second Class
CA-2012-134719,JD-15790,32216,10/10/2012,10/15/2012,Standard Class
CA-2012-134747,DL-12925,46060,10/12/2012,10/17/2012,Second Class
CA-2012-134782,MD-17350,72701,12/27/2012,12/31/2012,Standard Class
CA-2012-134859,JK-16120,19134,10/4/2012,10/9/2012,Standard Class
CA-2012-134894,DK-12985,42420,12/7/2012,12/11/2012,Standard Class
CA-2012-134922,KB-16240,19140,11/7/2012,11/11/2012,Standard Class
CA-2012-134943,SU-20665,48104,12/5/2012,12/6/2012,First Class
CA-2012-134992,MG-17875,22204,9/22/2012,9/26/2012,Second Class
CA-2012-135020,MS-17770,14609,5/28/2012,6/2/2012,Standard Class
CA-2012-135174,BP-11230,45373,4/30/2012,5/2/2012,Second Class
CA-2012-135251,RP-19270,77095,8/6/2012,8/10/2012,Standard Class
CA-2012-135272,MS-17830,90036,12/7/2012,12/12/2012,Standard Class
CA-2012-135314,MC-17575,19120,7/9/2012,7/14/2012,Second Class
CA-2012-135363,CK-12205,19120,3/28/2012,4/2/2012,Standard Class
CA-2012-135391,FA-14230,78207,2/9/2012,2/11/2012,Second Class
CA-2012-135489,GW-14605,10024,9/19/2012,9/22/2012,Second Class
CA-2012-135510,TW-21025,22901,9/5/2012,9/12/2012,Standard Class
CA-2012-135538,HR-14830,85234,12/24/2012,12/28/2012,Standard Class
CA-2012-135545,KM-16720,90004,11/24/2012,11/30/2012,Standard Class
CA-2012-135580,CL-12565,90049,12/30/2012,1/3/2013,Standard Class
CA-2012-135622,TT-21460,76106,12/8/2012,12/11/2012,Second Class
CA-2012-135685,MP-18175,53209,11/16/2012,11/18/2012,Second Class
CA-2012-135727,PS-18970,85023,5/11/2012,5/16/2012,Second Class
CA-2012-135853,CA-12775,48205,12/11/2012,12/14/2012,First Class
CA-2012-136105,SZ-20035,47201,6/12/2012,6/16/2012,Standard Class
CA-2012-136147,FM-14380,33178,11/13/2012,11/18/2012,Standard Class
CA-2012-136196,TP-21415,11520,11/28/2012,12/4/2012,Standard Class
CA-2012-136224,ML-18265,28314,5/31/2012,5/31/2012,Same Day
CA-2012-136378,CS-11845,77070,4/2/2012,4/7/2012,Standard Class
CA-2012-136420,CS-12250,92024,11/20/2012,11/21/2012,First Class
CA-2012-136469,TS-21370,19805,7/11/2012,7/12/2012,First Class
CA-2012-136658,BO-11425,10024,9/10/2012,9/17/2012,Standard Class
CA-2012-136700,DB-13120,93101,12/6/2012,12/11/2012,Second Class
CA-2012-136728,AG-10900,60623,9/13/2012,9/17/2012,Second Class
CA-2012-136735,HA-14920,94110,7/26/2012,8/2/2012,Standard Class
CA-2012-136798,DL-12925,55407,5/8/2012,5/12/2012,Standard Class
CA-2012-136805,NM-18445,48234,5/23/2012,5/27/2012,Second Class
CA-2012-137064,TS-21655,77070,2/6/2012,2/13/2012,Standard Class
CA-2012-137071,ED-13885,77036,12/20/2012,12/21/2012,First Class
CA-2012-137106,SC-20260,32216,3/31/2012,4/4/2012,Standard Class
CA-2012-137113,TW-21025,98105,12/1/2012,12/5/2012,Second Class
CA-2012-137225,JK-15640,10009,12/15/2012,12/19/2012,Standard Class
CA-2012-137281,BF-10975,30076,6/13/2012,6/17/2012,Standard Class
CA-2012-137302,BW-11110,92105,4/26/2012,5/1/2012,Standard Class
CA-2012-137512,AG-10675,75002,5/7/2012,5/12/2012,Standard Class
CA-2012-137526,PB-19150,90004,1/13/2012,1/17/2012,Standard Class
CA-2012-137603,MH-17290,87505,9/19/2012,9/24/2012,Standard Class
CA-2012-137708,NG-18430,90008,11/22/2012,11/25/2012,Second Class
CA-2012-137750,JF-15565,94110,6/25/2012,6/30/2012,Standard Class
CA-2012-137897,PJ-18835,10035,11/14/2012,11/19/2012,Standard Class
CA-2012-137925,JL-15235,10035,11/30/2012,12/4/2012,Standard Class
CA-2012-137946,DB-13615,90045,9/1/2012,9/4/2012,Second Class
CA-2012-137974,LL-16840,22980,4/16/2012,4/18/2012,First Class
CA-2012-138002,BT-11305,98103,9/6/2012,9/12/2012,Standard Class
CA-2012-138009,SF-20965,48126,11/29/2012,12/3/2012,Standard Class
CA-2012-138219,BP-11095,90049,3/23/2012,3/30/2012,Standard Class
CA-2012-138331,JK-15625,19120,8/7/2012,8/12/2012,Standard Class
CA-2012-138457,AM-10705,28540,9/13/2012,9/17/2012,Standard Class
CA-2012-138485,NP-18670,98105,2/27/2012,3/1/2012,Second Class
CA-2012-138492,FC-14335,19140,5/15/2012,5/22/2012,Standard Class
CA-2012-138534,JM-15535,93309,7/17/2012,7/19/2012,Second Class
CA-2012-138625,EG-13900,23320,11/2/2012,11/5/2012,First Class
CA-2012-138674,KB-16585,97477,11/14/2012,11/17/2012,First Class
CA-2012-138898,JH-16180,81001,5/25/2012,5/29/2012,Standard Class
CA-2012-138954,MH-17785,10035,11/15/2012,11/17/2012,First Class
CA-2012-139094,MO-17800,78207,11/22/2012,11/27/2012,Standard Class
CA-2012-139164,CS-12355,90805,6/23/2012,6/28/2012,Standard Class
CA-2012-139248,RD-19930,90032,7/25/2012,7/30/2012,Standard Class
CA-2012-139290,MY-17380,91730,10/26/2012,10/30/2012,Standard Class
CA-2012-139374,AR-10345,78745,9/10/2012,9/14/2012,Standard Class
CA-2012-139584,EM-13810,10009,8/24/2012,8/28/2012,Standard Class
CA-2012-139731,JE-15745,79109,10/15/2012,10/15/2012,Same Day
CA-2012-139738,DK-12895,61107,9/25/2012,9/29/2012,Standard Class
CA-2012-139780,AH-10690,48205,12/31/2012,1/2/2013,Second Class
CA-2012-139850,GB-14575,19134,6/12/2012,6/17/2012,Standard Class
CA-2012-139962,Dp-13240,2151,12/13/2012,12/20/2012,Standard Class
CA-2012-140025,PF-19120,78207,4/7/2012,4/11/2012,Standard Class
CA-2012-140144,SC-20770,94122,6/20/2012,6/25/2012,Second Class
CA-2012-140221,MS-17365,60653,3/5/2012,3/9/2012,Second Class
CA-2012-140375,SG-20470,20852,10/2/2012,10/5/2012,Second Class
CA-2012-140410,CM-12655,90008,11/3/2012,11/7/2012,Standard Class
CA-2012-140557,TN-21040,10009,9/7/2012,9/11/2012,Standard Class
CA-2012-140718,FA-14230,27604,7/2/2012,7/4/2012,First Class
CA-2012-140830,PS-18970,42420,11/30/2012,12/2/2012,Second Class
CA-2012-140921,AA-10375,68104,2/3/2012,2/5/2012,First Class
CA-2012-140984,CC-12685,10011,9/14/2012,9/18/2012,Standard Class
CA-2012-141012,TG-21640,83201,6/9/2012,6/11/2012,Second Class
CA-2012-141040,TB-21250,10024,10/9/2012,10/13/2012,Second Class
CA-2012-141145,DB-13405,32839,9/17/2012,9/23/2012,Standard Class
CA-2012-141243,AH-10465,75217,1/3/2012,1/8/2012,Second Class
CA-2012-141250,PM-18940,77590,1/19/2012,1/23/2012,Standard Class
CA-2012-141327,LR-16915,27707,11/30/2012,12/3/2012,First Class
CA-2012-141565,BG-11035,37211,9/20/2012,9/24/2012,Standard Class
CA-2012-141593,DB-12970,90045,12/14/2012,12/16/2012,Second Class
CA-2012-141740,JF-15490,10009,11/1/2012,11/5/2012,Standard Class
CA-2012-141754,EM-14200,33142,12/20/2012,12/25/2012,Standard Class
CA-2012-141768,NP-18685,94109,5/25/2012,5/27/2012,Second Class
CA-2012-141810,BB-10990,78207,11/2/2012,11/7/2012,Standard Class
CA-2012-141936,PN-18775,93309,8/7/2012,8/12/2012,Standard Class
CA-2012-142027,JK-15370,90805,4/9/2012,4/14/2012,Standard Class
CA-2012-142041,EM-13810,90036,6/7/2012,6/9/2012,Second Class
CA-2012-142055,AB-10255,10009,5/8/2012,5/10/2012,First Class
CA-2012-142139,SD-20485,76021,8/31/2012,9/5/2012,Standard Class
CA-2012-142202,JR-16210,32216,9/18/2012,9/23/2012,Second Class
CA-2012-142237,CK-12595,19134,7/11/2012,7/13/2012,First Class
CA-2012-142377,MS-17980,65807,12/4/2012,12/9/2012,Standard Class
CA-2012-142419,SC-20380,98115,7/11/2012,7/13/2012,Second Class
CA-2012-142433,ES-14020,77036,4/20/2012,4/25/2012,Standard Class
CA-2012-142454,RE-19450,94601,8/15/2012,8/19/2012,Standard Class
CA-2012-142475,BS-11380,10011,12/3/2012,12/7/2012,Standard Class
CA-2012-142601,DE-13255,90004,4/18/2012,4/20/2012,Second Class
CA-2012-142692,AG-10495,98105,10/23/2012,10/28/2012,Standard Class
CA-2012-142734,DM-13345,10024,4/16/2012,4/21/2012,Standard Class
CA-2012-142755,CS-12355,30076,9/4/2012,9/8/2012,Standard Class
CA-2012-142930,EB-14170,78745,11/28/2012,12/2/2012,Standard Class
CA-2012-142937,SF-20065,75220,12/5/2012,12/6/2012,First Class
CA-2012-142944,JL-15850,94122,3/6/2012,3/11/2012,Standard Class
CA-2012-142993,KA-16525,98103,10/12/2012,10/17/2012,Standard Class
CA-2012-143077,SF-20965,77041,9/17/2012,9/21/2012,Standard Class
CA-2012-143105,MA-17560,10024,12/10/2012,12/10/2012,Same Day
CA-2012-143119,MC-17275,70506,9/24/2012,9/30/2012,Standard Class
CA-2012-143147,PS-18760,78207,5/26/2012,5/28/2012,Second Class
CA-2012-143238,LO-17170,92253,9/6/2012,9/8/2012,First Class
CA-2012-143364,TG-21310,85204,7/14/2012,7/19/2012,Second Class
CA-2012-143490,NP-18325,92105,12/6/2012,12/13/2012,Standard Class
CA-2012-143532,DC-12850,33161,3/19/2012,3/24/2012,Standard Class
CA-2012-143602,JS-15595,90045,4/25/2012,4/28/2012,Second Class
CA-2012-143616,SS-20140,98103,9/27/2012,9/29/2012,Second Class
CA-2012-143700,AS-10240,19140,7/26/2012,7/26/2012,Same Day
CA-2012-143882,DB-13360,44107,6/26/2012,6/30/2012,Standard Class
CA-2012-143980,JK-15640,10011,12/25/2012,12/29/2012,Standard Class
CA-2012-144043,AB-10165,80027,5/10/2012,5/15/2012,Standard Class
CA-2012-144099,PO-19195,94122,11/29/2012,11/30/2012,Same Day
CA-2012-144190,NC-18415,48073,6/9/2012,6/13/2012,Standard Class
CA-2012-144253,AS-10225,10024,5/4/2012,5/9/2012,Second Class
CA-2012-144267,NZ-18565,94110,8/21/2012,8/23/2012,First Class
CA-2012-144274,PW-19240,19805,11/23/2012,11/25/2012,Second Class
CA-2012-144288,MB-17305,37211,12/25/2012,12/31/2012,Standard Class
CA-2012-144302,ME-17320,75081,6/19/2012,6/23/2012,Standard Class
CA-2012-144386,GT-14635,10009,11/5/2012,11/11/2012,Standard Class
CA-2012-144519,AW-10930,59601,11/13/2012,11/17/2012,Standard Class
CA-2012-144652,SN-20560,90008,11/20/2012,11/26/2012,Standard Class
CA-2012-144722,MF-18250,90036,3/16/2012,3/23/2012,Standard Class
CA-2012-144806,GH-14425,85705,12/6/2012,12/11/2012,Standard Class
CA-2012-144890,SM-20320,90049,12/25/2012,12/29/2012,Standard Class
CA-2012-145065,DK-13375,92105,12/12/2012,12/15/2012,First Class
CA-2012-145184,JD-16150,19711,11/27/2012,11/29/2012,First Class
CA-2012-145324,DH-13675,22801,11/15/2012,11/19/2012,Standard Class
CA-2012-145352,CM-12385,30318,3/16/2012,3/22/2012,Standard Class
CA-2012-145394,MC-17605,60610,11/16/2012,11/20/2012,Standard Class
CA-2012-145401,JP-15520,77070,1/30/2012,2/4/2012,Standard Class
CA-2012-145415,RD-19660,98103,4/12/2012,4/17/2012,Second Class
CA-2012-145457,CP-12085,98042,3/24/2012,3/27/2012,Second Class
CA-2012-145485,JM-16195,94109,11/5/2012,11/5/2012,Same Day
CA-2012-145758,BF-11020,10024,10/30/2012,10/30/2012,Same Day
CA-2012-145814,KD-16345,10035,11/19/2012,11/24/2012,Standard Class
CA-2012-145821,JB-15400,90008,5/1/2012,5/7/2012,Standard Class
CA-2012-145828,MB-17305,45231,10/5/2012,10/7/2012,First Class
CA-2012-145835,BF-11170,60623,5/13/2012,5/18/2012,Second Class
CA-2012-145849,CT-11995,46203,9/15/2012,9/17/2012,Second Class
CA-2012-146038,SJ-20215,90049,2/9/2012,2/16/2012,Standard Class
CA-2012-146087,PP-18955,1040,7/6/2012,7/11/2012,Standard Class
CA-2012-146255,EM-14140,19711,3/7/2012,3/10/2012,First Class
CA-2012-146262,VW-21775,44256,1/2/2012,1/9/2012,Standard Class
CA-2012-146290,SV-20815,46203,5/4/2012,5/11/2012,Standard Class
CA-2012-146465,PB-18805,94122,11/20/2012,11/24/2012,Standard Class
CA-2012-146486,DV-13465,11572,11/9/2012,11/14/2012,Second Class
CA-2012-146563,CB-12025,76017,8/24/2012,8/28/2012,Standard Class
CA-2012-146675,SB-20185,60201,4/16/2012,4/20/2012,Standard Class
CA-2012-146696,RD-19480,92105,12/14/2012,12/19/2012,Standard Class
CA-2012-146829,TS-21340,77041,3/10/2012,3/10/2012,Same Day
CA-2012-146948,MG-17890,21215,7/16/2012,7/20/2012,Standard Class
CA-2012-147011,HR-14830,33178,6/18/2012,6/22/2012,Standard Class
CA-2012-147102,NH-18610,31907,9/19/2012,9/26/2012,Standard Class
CA-2012-147501,Co-12640,98105,8/2/2012,8/6/2012,Standard Class
CA-2012-147529,DK-12835,22153,2/7/2012,2/11/2012,Standard Class
CA-2012-147690,SC-20020,19140,11/10/2012,11/14/2012,Standard Class
CA-2012-147788,TM-21010,84057,5/31/2012,6/4/2012,Standard Class
CA-2012-147816,CM-11935,85705,9/24/2012,9/26/2012,Second Class
CA-2012-147830,NF-18385,43055,12/15/2012,12/18/2012,First Class
CA-2012-147851,MP-17470,10009,12/3/2012,12/8/2012,Standard Class
CA-2012-147879,CC-12220,42301,5/7/2012,5/12/2012,Standard Class
CA-2012-148180,BP-11095,93030,7/26/2012,7/31/2012,Standard Class
CA-2012-148250,RP-19270,92503,12/13/2012,12/17/2012,Standard Class
CA-2012-148376,AG-10900,90008,12/27/2012,12/31/2012,Standard Class
CA-2012-148432,MC-18130,19711,11/7/2012,11/10/2012,Second Class
CA-2012-148495,SF-20065,91767,8/13/2012,8/13/2012,Same Day
CA-2012-148628,KM-16375,91360,12/6/2012,12/11/2012,Standard Class
CA-2012-148635,MH-18025,98115,7/25/2012,7/27/2012,Second Class
CA-2012-148705,EB-14170,28205,3/12/2012,3/18/2012,Standard Class
